stockid,year,Q1Rev,Q2Rev,Q3Rev,Q4Rev,Q1Grate,Q2Grate,Q3Grate,Q4Grate
3218,2005,55853,46103,40275,36535,0.5,0.27,0.01,-0.2
3219,2005,29084,37706,51067,54978,-0.39,-0.47,-0.13,0.56
3221,2005,96708,104658,118235,146847,0.17,0.11,0.13,0.38
3223,2005,28470,24121,33166,40585,-0.64,-0.45,-0.33,-0.06
3224,2005,230972,161471,236941,238716,-0.49,-0.6,-0.46,0.26
3226,2005,120344,109668,95914,114363,0.59,0.25,0.14,0.19
3227,2005,233640,435421,417740,399093,-0.06,0.18,0.64,2.23
3228,2005,41466,64473,65616,62454,-0.18,0.06,0.64,0.19
3229,2005,86790,84477,92442,91361,0.24,0.17,0.11,0.08
3230,2005,99415,127757,163967,159067,0.56,0.86,0.76,0.15
3231,2005,12748411,16026173,20799977,27934999,0.02,0.12,0.36,0.72
3232,2005,395938,384645,499414,594849,0.02,0,0.21,0.35
3234,2005,36363,60937,65295,66649,-0.15,-0.03,0.23,0.33
3236,2005,72632,77939,77278,80609,0.03,-0.08,-0.09,-0.02
3237,2005,116616,179954,257695,204289,-0.1,0.1,0.8,0.13
3252,2005,196675,180829,193574,283525,-0.33,-0.53,-0.44,0.01
3255,2005,46517,62187,29335,81374,0.4,0.17,-0.01,0.87
3256,2005,296083,303156,367700,430974,-0.01,0.06,0.24,0.32
3259,2005,109777,146555,129208,156802,0.01,0.25,0.39,0.28
3260,2005,4206087,3544692,3908171,4324094,0.57,0.43,0.13,-0.03
3261,2005,79581,69774,84735,84233,-0.24,-0.17,0.12,0.33
3264,2005,234290,264052,332548,415683,0.03,-0.01,0.14,0.53
3265,2005,147293,202406,237560,292813,-0.03,0.08,0.09,0.33
3266,2005,62072,64108,53099,59712,-0.08,-0.15,-0.27,-0.11
3267,2005,17534,18826,21001,79203,-0.51,0.22,0.57,4.73
3268,2005,253285,319819,235037,114537,2.32,0.25,-0.26,-0.54
3271,2005,280898,278991,373037,404163,0.01,0.13,0.41,0.03
3272,2005,149098,162289,169291,173322,0.23,0.21,0.57,0.14
3275,2005,53788,151148,35463,70341,-0.29,0.65,-0.47,0.3
3276,2005,109405,94756,163213,186162,0.2,-0.18,0.37,0.28
3278,2005,102686,105454,174620,180143,-0.37,-0.24,0.45,0.09
3279,2005,138041,124773,180105,168664,-0.12,-0.13,0.24,0.06
3280,2005,53813,82049,179086,167324,-0.21,0.42,1.97,1.95
3281,2005,45118,60068,91486,85487,-0.26,-0.18,1.08,1.59
3282,2005,181631,180348,212165,200934,-0.11,-0.16,0.04,0.02
3283,2005,32856,32440,29861,33304,-0.41,-0.6,-0.58,-0.59
3284,2005,95192,113709,102407,100157,0.1,0.03,-0.1,-0.01
3285,2005,147885,151665,135148,157653,0.6,0.67,0.19,0.17
3287,2005,94862,85216,94421,117343,0.05,0.05,-0.07,0.33
3288,2005,80988,84399,100268,95429,0.05,0.09,0.12,0.11
3289,2005,64379,65906,65863,71091,0.8,0.2,0.13,0.06
3290,2005,69551,68013,75930,99349,-0.4,-0.35,-0.45,-0.04
3291,2005,43206,43296,41729,51196,0.06,0.19,0.4,0.17
3292,2005,1864,4620,1778,4094,-0.7,-0.56,-0.87,-0.39
3293,2005,101384,133240,157607,191476,0.4,0.15,0.36,0.57
3294,2005,171924,176755,249355,259056,0.13,0.04,0.28,-0.1
3296,2005,312800,441410,490478,599821,0.95,0.11,-0.01,0.38
3297,2005,116060,121606,131741,116945,0.29,0.06,0.05,-0.09
3298,2005,58456,109645,121370,99113,-0.43,-0.22,-0.3,0.62
3299,2005,109073,138034,164815,148454,0.1,0.26,0.41,0.28
3303,2005,110685,115225,122954,134536,0.01,-0.03,-0.01,0.18
3304,2005,111875,79926,59064,75966,-0.28,-0.62,-0.5,-0.55
3305,2005,82728,96614,118662,212400,-0.04,0.1,0.19,0.97
3306,2005,134791,156469,201598,153733,0.53,1.18,0.81,0.01
3307,2005,103672,120831,92095,115770,0.3,0.39,0.06,0.42
3308,2005,519081,547480,650756,819236,0.2,0.13,-0.15,0.35
3309,2005,90023,80914,82833,84849,0.12,-0.11,-0.05,-0.1
3310,2005,50234,61460,66974,60795,-0.14,-0.16,0,0.03
3311,2005,258560,312137,287782,465910,-0.02,0.02,-0.21,0.24
3312,2005,760674,815060,1248311,1016657,0.52,0.3,0.67,0.12
3313,2005,302535,336613,391251,394068,0.63,0.63,0.4,0.37
3314,2005,235448,242584,241049,276488,0.04,-0.07,0.01,0
3315,2005,512388,536434,733786,818817,-0.03,0.2,0.36,0.42
3317,2005,110910,115617,169352,206770,0.24,0.21,0.25,0.59
3318,2005,23750,21984,25271,23743,-0.21,-0.32,-0.18,-0.2
3319,2005,40866,69606,61003,53916,0.12,0.75,0.4,0.17
3320,2005,43643,44827,41694,25912,-0.06,-0.04,-0.31,-0.54
3321,2005,152795,170039,246472,371879,-0.26,-0.33,0.13,0.85
3322,2005,117272,120123,141210,196690,0.23,-0.04,0.06,0.55
3323,2005,314539,439471,555161,637352,0.07,0.89,1.1,1.2
3324,2005,307440,245363,334275,311930,0.46,-0.02,-0.05,-0.21
3325,2005,203590,214146,262252,290383,0.04,0.31,0.25,0.07
3326,2005,104080,86902,116706,166120,0.17,0.39,0.05,0.24
3328,2005,181692,221328,282478,79519,-0.51,-0.42,0.68,-0.45
3332,2005,69804,75564,75283,90111,-0.22,-0.29,-0.13,0.23
3334,2005,58503,73645,59428,136165,0.2,-0.18,-0.34,0.19
3338,2005,203829,159083,175198,130920,0.48,0,-0.29,-0.32
3339,2005,79845,74479,92184,101244,0.17,-0.05,-0.07,0.35
3342,2005,84064,78199,70186,53184,0.37,0.28,0.32,-0.16
3345,2005,77478,68145,79080,84022,-0.06,-0.32,-0.14,-0.12
3346,2005,86572,82833,106258,92945,-0.37,-0.35,-0.15,0.32
3348,2005,74717,35298,50631,42597,0.36,-0.65,-0.4,-0.3
3349,2005,31368,58736,62117,71396,0.07,0.53,0.25,0.53
3350,2005,27905,33045,32872,60377,-0.21,-0.04,0.13,-0.07
3354,2005,143448,136605,145250,140808,0.1,-0.32,-0.09,-0.18
3356,2005,106379,121738,131519,121120,0.09,0.16,0.38,0.07
3359,2005,54724,73321,67391,121353,0.49,-0.44,0.16,-0.13
3360,2005,393570,364674,552018,494400,0.22,0.04,0.2,0.04
3361,2005,38479,49541,41707,38960,0.12,0.05,-0.12,-0.22
3362,2005,31937,51771,58444,61254,-0.15,0.28,0.28,0.48
3363,2005,58995,59407,60546,70208,0.4,0.05,-0.04,-0.03
3364,2005,97021,98968,73709,19924,2.2,0.64,-0.04,-0.79
3365,2005,112446,152555,201559,77112,-0.08,0.08,0.53,-0.22
3367,2005,11630852,12433573,12025485,21502890,1.23,1.07,0.21,0.27
3369,2005,71625,81322,99784,98062,-0.04,0.03,0.17,0.29
3372,2005,206326,251687,302076,334995,-0.05,0.1,0.35,0.66
3373,2005,27509,27063,30763,37915,213.38,-9.5100002,2.6800001,-3.96
3374,2005,129164,60111,114240,185630,-0.12,-0.47,0.2,0.85
3375,2005,73232,55836,67831,59328,-0.1,0.1,-0.36,-0.59
3376,2005,219785,290888,299383,278636,0.33,0.76,0.72,0.25
3377,2005,11556,25883,17545,34643,-0.12,0.16,-0.41,0.83
3379,2005,18770,29632,73339,73276,1.24,-0.54,1.06,1.02
3380,2005,1839301,1980759,2490721,2547478,0.46,0.01,0.43,0.48
3383,2005,19617,37012,41063,53469,-37.939999,9.1000004,7.3099999,4.3600001
3386,2005,30974,41708,46378,40380,17.26,12.71,44.84,10.26
3388,2005,353522,344323,306737,311181,3.6700001,-14.03,-9.8199997,6.5599999
3390,2005,55361,66859,73381,78996,-22.15,17.139999,-5.6399999,-10.32
3392,2005,0,0,0,0,0,0,0,0
3393,2005,76470,79771,70482,72063,75.129997,46.650002,-9.3400002,-4.5799999
3394,2005,54009,58375,61837,63356,2.6300001,-6.3200002,-1.46,1.91
3396,2005,65504,91821,105644,87710,-68.059998,-28.790001,14.53,-3.79
3397,2005,353800,379287,451996,882492,6.9299998,-2.6800001,7.4000001,68.720001
3398,2005,11623,14115,13905,12783,-56.200001,-50.529999,-26.68,10.47
3399,2005,88548,110976,152205,41011,-13.25,-1.72,65.139999,-43.080002
3401,2005,72449,66400,86325,65369,-41.119999,-27.040001,58.580002,-12.25
3402,2005,136432,113246,102695,249254,-35.080002,-21.6,22.23,-14.28
3403,2005,14274,17692,24903,16552,-43.41,-23.389999,-16.370001,-41.68
3404,2005,33403,62046,80488,58584,-36.619999,26.24,22.49,22.950001
3405,2005,46765,40039,45208,61323,37.369999,-3.4100001,45.310001,13.12
3406,2005,164763,207040,360668,307266,-41.700001,-23.440001,48.740002,-7.4299998
3408,2005,205251,194898,222948,273899,24.950001,-12.89,4.1700001,3.49
3411,2005,97789,137668,185310,175286,108.18,29.5,-4.1500001,-14.44
3412,2005,49985,36017,51118,36348,20.08,-37.220001,61.919998,-23.129999
3413,2005,292275,307210,238415,230318,-40.349998,-14.94,-45.43,-31.709999
3414,2005,59830,62647,63084,76872,-2.1600001,0.74000001,-6.96,-0.54000002
3416,2005,65329,90131,79778,98414,17.98,-5.71,-35.93,22.549999
3417,2005,159947,166898,188382,213931,37.459999,4.4699998,26.09,-5.1599998
3418,2005,144562,153470,188475,369626,-20.35,10.94,-0.46000001,19.940001
3419,2005,172437,183300,183689,168221,12.88,-2.6300001,43.540001,16.950001
3420,2005,23127,28500,28617,36288,-76.07,-20.799999,-33.630001,31.709999
3422,2005,61652,75714,68711,77929,15.58,-17.209999,-30.040001,35.369999
3423,2005,443962,407747,489877,536095,81.260002,-25.389999,16.110001,4.6900001
3426,2005,174876,180688,214293,206698,-12.24,-5.8400002,11.72,-18.459999
3427,2005,100726,107743,111707,148918,-7.8299999,-3.45,-4.04,-1.37
3428,2005,8635,11327,17022,19038,54.41,25.969999,12.17,38.709999
3429,2005,230702,217634,240960,239397,17.959999,-19.049999,-2.3299999,13.29
3430,2005,85373,73668,82110,85442,-10.05,-19.719999,9.1400003,15.77
3431,2005,59218,87902,96671,136826,-26.059999,19.379999,-25.290001,3.7
3432,2005,102557,117007,153298,157886,15.08,10.46,28.9,-6.9899998
3434,2005,78764,99675,126839,100873,-35.549999,-3.3800001,-22.9,31.42
3435,2005,341417,431116,508862,496883,-4.6599998,13.53,-20.34,14.56
3436,2005,295615,283165,301345,422373,-35.209999,-41.709999,-17.52,17.26
3437,2005,445274,331441,318423,296792,43.939999,-31.25,-4.9699998,-0.31999999
3438,2005,49400,61329,83685,93308,30.65,3.98,11.24,2.72
3441,2005,29113,46292,51968,47956,-12.24,12.76,5.1500001,-15.71
3443,2005,148802,192369,192532,261910,-30.17,-17.75,-32.669998,-5.0700002
3444,2005,57125,58627,74609,103774,0.13,22.49,-0.16,12.01
3445,2005,12174,14405,12465,3863,-21.48,18.73,-9.9700003,-4.1700001
3447,2005,298228,360927,385381,314667,-18.190001,5.1300001,-17.41,21.48
3448,2005,358834,321568,302873,266863,43.16,14.6,17.82,-18.74
3449,2005,196927,237287,220040,250376,-7.3200002,-8.25,0.41,-3.4200001
3450,2005,168380,220277,212621,189162,-11.34,-0.61000001,-2.0699999,0.83999997
3452,2005,71854,99101,169455,239651,8.3100004,21.1,22.07,4.4299998
3454,2005,68535,131042,126297,127250,-6.9099998,41.66,-20.85,3.71
3455,2005,33379,63399,62856,213068,-46,-91.269997,-47.279999,76.809998
3459,2005,14633,8717,11847,19270,-97.82,-21.09,-36.950001,-49.630001
3462,2005,59464,58360,63739,78023,-8.29,-29.4,-15.46,17.959999
3463,2005,95040,184915,269071,138955,-74.669998,12.21,7.04,-45.689999
3464,2005,29399,33009,33946,44622,-37.5,-25.16,-21.440001,-6.9299998
3465,2005,58367,68320,62330,66696,18.129999,-6.46,-13.15,1.62
3466,2005,563421,457241,769551,577704,46.459999,0.47,151.74001,-14.67
3469,2005,476783,527085,487310,955523,-5.8699999,45.860001,-43.259998,66.25
3470,2005,20584,42297,42653,51476,-32.259998,-2.9000001,2.1199999,77.449997
3472,2005,2639,1629,1476,860,-97.870003,-91.150002,959.37,-58.189999
3474,2005,2455502,2331842,3236114,3492644,32.52,-11.19,14.64,15.46
3475,2005,71244,86781,75123,78514,35.060001,-5.5900002,-6.3200002,-16.58
3477,2005,223019,206035,224504,341011,-13.27,16.18,-2.3599999,-16.719999
3478,2005,45855,71240,70335,59522,19.559999,12.22,-9.2299995,-0.20999999
3479,2005,69945,132326,90416,109807,0,72.480003,-51.98,-12.05
3480,2005,451915,509887,661263,630700,0,-19.17,13.93,-21.709999
3481,2005,1093729,5601992,9282532,9720572,0,204.56,49.200001,-13.81
3701,2005,5586,5236,4959,4975,-1.34,-13.51,-25.959999,0
4102,2005,32876,33934,33509,31774,-0.08,-0.03,-0.05,-0.05
4103,2005,274522,318274,530092,455482,0.06,-0.33,0.07,0.46
4104,2005,262508,266569,254834,291351,0.18,-0.01,-0.03,0.11
4105,2005,202284,209333,206267,203734,0.09,0.01,0.05,-0.01
4106,2005,109581,159334,155253,148067,0,0.18,0.3,0.03
4107,2005,46634,49648,56577,54365,0.14,0.29,0.23,0.12
4108,2005,15600,15767,16812,9245,1.92,117.1,147.78,-0.37
4109,2005,80490,110813,90749,131981,-0.27,-0.01,-0.12,-0.07
4111,2005,73912,73074,68287,62463,0.24,0.14,0.02,-0.16
4113,2005,2128,2366,2378,1920,-0.34,-0.52,-0.39,-0.52
4114,2005,59001,61010,57253,69820,0.11,0.11,0.11,0.19
4116,2005,44728,78786,78843,86636,-0.11,-0.07,0.16,-0.21
4117,2005,16345,14566,16587,17079,0.36,0.01,-0.27,-0.02
4119,2005,56483,57077,60775,52722,0.07,-0.09,0.26,-0.19
4120,2005,248827,252238,255305,273799,0.08,0.05,0.07,0.02
4121,2005,84901,109846,161854,210296,0.22,0.17,0.98,0.49
4123,2005,37494,31888,24222,28712,0.2,0.22,-0.02,-0.11
4124,2005,77914,86707,83285,115804,0.63,0.92,0.21,0.65
4125,2005,29402,34254,42688,48022,-0.3,-0.05,0.76,0.54
4126,2005,64437,71178,55552,76468,-0.24,0.08,-0.26,0
4127,2005,78255,104474,94169,90888,-0.05,0.1,0.18,0.02
4128,2005,16342,23749,27289,32815,1.69,2.44,6.2,2.11
4129,2005,54198,60739,57139,74112,-0.09,0.01,-0.07,0.15
4130,2005,38688,37861,37540,35059,0.27,-0.09,0.22,0.03
4131,2005,2375,1232,1371,1205,-0.63,-0.9,-2.36,-0.4
4205,2005,105969,113435,131370,106409,0.08,0.07,0.11,-0.01
4207,2005,81658,107071,119931,93798,0.16,0.02,0.04,0.14
4303,2005,140937,181374,127578,134533,-0.17,-0.17,-0.15,-0.22
4304,2005,69816,105734,194204,191362,0.13,0.54,2.04,1.59
4305,2005,130729,145370,147880,169389,-0.06,0.01,0,-0.06
4306,2005,328514,315554,315412,290823,0.24,0.08,0.09,-0.19
4401,2005,290217,338616,374575,377470,0.04,0.07,0.08,-0.05
4402,2005,167253,145401,190409,156193,-0.01,-0.26,0.06,0.11
4404,2005,5555,7491,7030,5156,-0.72,-0.74,-0.25,-0.41
4406,2005,104060,101000,107179,107917,-0.15,-0.23,-0.29,-0.09
4408,2005,18175,15364,14261,5644,-0.21,-0.25,-0.21,-0.77
4413,2005,128125,85287,54267,37046,-0.2,-0.41,-0.59,-0.75
4414,2005,451544,402443,381337,401814,0.18,0.01,0.1,-0.16
4415,2005,48482,53385,28828,32942,-0.17,-0.38,-0.64,-0.42
4416,2005,88797,109610,93647,148126,0.28,0.05,0.68,1.53
4417,2005,131926,173563,153477,163501,-0.1,0.09,0.07,0.16
4419,2005,60407,88439,81613,76105,-0.31,0.02,-0.11,0
4420,2005,95424,104458,92386,94219,0.02,-0.01,-0.08,-0.15
4421,2005,120155,135605,116604,94211,-0.2,-0.18,-0.13,-0.26
4423,2005,33353,39171,41140,40694,-0.09,-0.05,0.05,0.05
4424,2005,21633,18607,12245,10191,-0.05,-0.02,-0.25,-0.36
4426,2005,46890,44587,57940,52323,-8.6899996,-22.110001,47.32,23.33
4502,2005,399782,408014,370963,399797,0.18,0.09,-0.03,-0.06
4503,2005,112538,147554,121623,108254,0.13,0.12,-0.01,0.34
4506,2005,193188,194155,239869,481225,-0.05,-0.09,-0.01,0.13
4510,2005,87980,136693,107166,105063,-0.46,-0.31,-0.36,-0.17
4513,2005,154088,206573,184301,186164,0.08,0.08,-0.07,0.01
4523,2005,213803,257528,248244,302335,-0.17,-0.06,0.06,0.3
4526,2005,505134,510354,517185,627875,0.09,-0.04,-0.11,0.06
4527,2005,93601,120626,110459,129985,0.06,0.11,-0.06,0.02
4528,2005,70956,64712,62778,63467,-0.04,-0.26,-0.23,-0.14
4529,2005,108807,69171,78579,75258,0.63,-0.14,-0.56,-0.51
4530,2005,86320,95813,108884,71959,-0.64,-0.55,-0.42,-0.57
4532,2005,481529,444773,227834,334970,-0.02,-0.11,-0.35,-0.14
4533,2005,391378,444105,411734,573654,0.13,0.31,0.11,0.34
4534,2005,43330,33954,67414,51104,0.1,-0.36,-0.22,-0.29
4535,2005,154594,177750,160776,149420,0.04,0.02,-0.02,0.02
4609,2005,139802,142498,181814,164890,-0.07,-0.15,0.13,-0.11
4702,2005,60279,67786,69061,70439,-0.03,-0.12,0.09,0.4
4703,2005,47596,54845,50507,47230,0.14,-0.09,-0.04,-0.2
4706,2005,131506,131840,135721,138633,-0.14,-0.14,-0.1,-0.03
4707,2005,180580,221353,220067,233488,0.15,0.69,0.05,0.33
4711,2005,377850,380050,345114,370738,0.14,0.09,-0.14,-0.13
4712,2005,53509,53014,62919,51852,-0.2,-0.21,0.13,-0.17
4714,2005,89584,97959,78400,80134,-0.06,-0.12,-0.19,-0.15
4716,2005,144816,150422,155604,141020,0.2,0.28,0.01,-0.04
4720,2005,156281,169211,161786,150442,-0.08,-0.06,-0.04,-0.01
4721,2005,128330,105966,106863,122087,-0.11,-0.32,-0.21,-0.18
4722,2005,297272,271532,284095,281606,0.18,0,-0.06,-0.16
4801,2005,30207,57434,46067,57141,2.9,2.95,1.02,0.45
4903,2005,29655,88668,69976,110051,-0.17,0.64,0.65,1.91
4904,2005,5162824,5221694,5507712,5325928,0.05,0.06,0.07,0.04
4905,2005,50562,51559,60587,72556,0.17,0.09,0.05,0.25
4906,2005,1133491,1168840,1273625,1642773,-0.23,-0.22,-0.09,-0.08
4907,2005,94902,101542,88162,114996,0.41,0.45,-0.15,0.07
4908,2005,77640,84778,112301,108779,0.86,0.16,0.16,0.14
4909,2005,129927,110462,135255,153151,0.01,-0.15,0.02,-0.03
5007,2005,936585,871481,775538,723581,0.17,-0.16,-0.3,-0.37
5009,2005,737060,852440,873960,895534,0.37,0.33,0.22,0.23
5011,2005,30936,41098,48999,44340,0.35,0.45,0.04,0.46
5013,2005,326892,298283,209930,247709,0.36,-0.08,-0.36,-0.34
5014,2005,226091,287496,262707,262897,-0.05,-0.07,0.33,0.17
5015,2005,195111,202500,212756,210195,0.24,0.2,0.11,-0.18
5016,2005,250660,261412,255599,233475,0.19,0.04,-0.03,-0.07
5017,2005,700796,929364,741352,1060636,0.08,0.3,0,0.42
5102,2005,96926,123089,94551,118125,0.28,0.2,-0.1,0.09
5201,2005,9132,27092,30724,24458,0.25,0.62,0.93,0.97
5202,2005,25923,24096,27560,25621,-0.11,-0.19,0.07,-0.03
5203,2005,214533,175349,193545,235578,0.2,0.19,0.05,0.24
5204,2005,18172,17442,16096,41222,-0.67,-0.74,-0.67,0.24
5205,2005,17552,27635,21250,26941,-0.16,0.44,-0.1,0.1
5206,2005,49060,66488,50878,152475,0.25,0.19,0.07,0.56
5207,2005,48748,28363,17712,21456,-0.25,-0.68,-0.6,-0.62
5209,2005,98221,131928,109166,103396,0.39,0.73,0.07,0.48
5210,2005,33083,49935,53357,56516,-0.24,0.09,0.22,0.15
5211,2005,34600,36363,33769,37942,-0.06,0.02,-0.07,-0.09
5212,2005,21358,28227,48443,115861,-0.14,-0.08,0.73,0.4
5213,2005,14505,18249,46873,33619,-0.58,-0.78,1.46,-0.41
5301,2005,185950,132458,189128,216565,-0.1,-0.16,-0.11,0.02
5302,2005,30271,49021,37475,41505,-0.04,0.55,0.03,0.54
5304,2005,656099,426520,207452,164064,-0.49,-0.41,-0.71,-0.85
5305,2005,948627,1114046,1414951,1410909,0.07,0.04,0.11,0.3
5306,2005,130512,99099,93710,121596,0.28,0,-0.16,0.07
5307,2005,3611,1002,0,0,-0.97,-0.99,-1,-1
5309,2005,143267,190814,215376,275769,0.31,0.15,0.2,0.14
5310,2005,221587,225818,192813,139453,-0.35,-0.32,-0.24,-0.58
5312,2005,184950,179156,199478,177555,0.06,0.09,0.06,0.05
5314,2005,180996,213769,225849,321097,-0.15,-0.07,0.35,0.84
5315,2005,326654,293179,315886,322894,0.12,-0.29,-0.33,-0.28
5317,2005,211720,199569,220319,233316,0.1,-0.18,-0.02,0.23
5318,2005,275392,310464,422106,447941,-0.44,-0.32,0.11,0.37
5321,2005,334089,326887,365678,399429,-0.12,-0.05,-0.15,-0.07
5324,2005,82230,91823,96272,87353,-0.36,-0.34,-0.25,-0.02
5326,2005,405553,489288,510569,518818,-0.23,-0.24,-0.22,-0.03
5328,2005,239442,294977,387359,468735,-0.29,0,0.41,0.59
5340,2005,155325,162790,165167,175321,-0.13,-0.28,-0.41,-0.37
5344,2005,66282,46297,33697,38306,-0.56,-0.7,-0.8,-0.53
5345,2005,122309,128539,163373,146967,-0.04,-0.04,-0.06,-0.03
5346,2005,6377677,5676829,6659845,7091476,0.21,-0.21,-0.17,-0.14
5347,2005,1113803,1367237,1595133,1609463,-0.4,-0.34,-0.27,-0.11
5348,2005,18235,13994,20687,16926,-0.39,-0.47,-0.03,-0.16
5349,2005,310151,275468,293515,432391,0.17,0.02,0,0.48
5351,2005,573120,697928,885712,1195817,-0.33,-0.29,0.02,1.64
5353,2005,142864,204681,144325,114762,0.34,0.41,-0.2,-0.32
5355,2005,108439,129732,120083,161754,0.06,-0.07,0.04,0.3
5356,2005,583042,672426,681068,706535,0.07,-0.03,-0.08,0.11
5364,2005,116225,211895,249137,388757,-0.13,0.67,1.16,6.93
5371,2005,4813930,4931913,5555851,7379509,0.08,-0.12,0.15,0.31
5376,2005,6877,16933,11099,10060,-0.93,-0.84,-0.86,-0.76
5381,2005,179974,198065,243851,290780,-0.29,-0.21,0.1,0.3
5383,2005,78936,74039,77956,86152,0.08,-0.12,-0.08,0.15
5384,2005,1346226,1303410,1402903,1159835,-0.09,-0.05,-0.13,-0.23
5386,2005,485125,291950,357384,382053,-0.3,-0.39,-0.45,-0.42
5387,2005,4144244,3201703,3866709,3539766,-0.13,-0.45,-0.29,-0.34
5388,2005,629453,662289,752597,776141,0.02,0.01,0.26,0.22
5392,2005,20845,73351,116864,84242,0.44,2.31,7.24,1.11
5395,2005,15463,15342,7144,33688,2.64,-0.35,0.38,0.99
5398,2005,22428,22418,25930,24299,0.07,-0.03,0.07,0.02
5403,2005,168414,160212,200511,208645,-0.03,-0.07,0.16,0.17
5410,2005,112010,81507,88811,90637,-0.6,-0.58,-0.36,-0.41
5414,2005,313054,322935,365443,469068,-0.44,-0.15,-0.27,-0.05
5425,2005,267362,280232,340909,370426,0.14,0.15,0.23,0.41
5426,2005,177780,255783,237565,253165,0.64,0.9,0.3,0.44
5432,2005,115734,130362,138119,184431,-0.01,0.07,0.04,0.19
5434,2005,785888,975806,904383,947626,-0.01,0.08,0,0.18
5438,2005,275620,371023,359628,362961,0.11,0.47,-0.09,-0.18
5439,2005,136756,144351,149576,164818,0.17,0.06,0.17,0.11
5443,2005,103385,431627,382240,305019,-0.4,0.8,0.69,0.85
5450,2005,326847,283329,308015,305975,-0.15,-0.04,0.04,-0.18
5452,2005,473600,461447,528205,587850,0.06,-0.3,-0.27,-0.05
5455,2005,73022,63150,52455,47297,-0.12,-0.13,-0.15,-0.16
5457,2005,404278,413062,504144,499491,0.13,0.26,0.18,0.2
5460,2005,83345,96290,75674,109954,0.54,0.59,-0.04,0.13
5464,2005,144476,135754,124355,129234,0.91,1.1,0.06,0.16
5465,2005,308579,411800,518139,473644,-0.06,0.03,0.22,-0.01
5466,2005,225133,244353,228136,306994,0.42,0.33,0.21,0.49
5467,2005,132146,106040,98772,112802,-0.68,-0.64,-0.64,-0.49
5468,2005,12461,15661,18913,14809,-0.76,-0.61,-0.16,-0.12
5469,2005,335598,338727,417327,515154,0.13,0.05,0.14,0.41
5471,2005,165413,305398,295699,220986,0.04,0.07,0.02,0.1
5474,2005,60043,63359,39007,90232,-0.68,-0.7,-0.45,0.35
5475,2005,213963,249224,214145,245325,0.02,-0.07,-0.37,-0.27
5478,2005,311434,329628,357080,442894,-0.15,-0.08,0.08,0.65
5480,2005,174570,186147,299349,325914,-0.14,0.31,0.29,0.32
5481,2005,195394,169970,227685,294197,-0.05,-0.45,-0.31,0.21
5483,2005,180613,223000,245924,343990,-0.02,0.02,0.02,0.84
5484,2005,200257,197340,239655,228165,0.21,-0.22,-0.03,0.26
5487,2005,33598,36646,38865,38282,-0.25,-0.29,-0.24,-0.21
5488,2005,96564,110949,126325,138555,-0.4,-0.39,-0.32,-0.22
5489,2005,80342,92878,95338,100914,0.15,0.03,0.13,0.06
5490,2005,196983,183052,221898,182845,0.22,-0.18,-0.07,-0.26
5491,2005,287425,300167,330598,353596,0.19,0.21,0.34,0.33
5492,2005,130498,223178,241398,289496,0.01,0.53,0.12,0.38
5493,2005,77257,108722,78605,106546,0.18,0.02,-0.03,0.34
5498,2005,82166,139693,255794,388700,0.21,1.01,1.9,3.6
5501,2005,8643,7392,5212,13038,0.01,-0.45,-0.84,-287.55
5505,2005,2080,18000,9072,2567,-0.9,0.54,-0.9,-0.35
5506,2005,343348,434114,579283,636472,-0.12,-0.24,0.46,0.61
5508,2005,368222,497888,414114,504911,-0.21,0.51,-0.17,-0.37
5511,2005,399907,418587,283086,518250,0.13,0.06,-0.24,0.03
5512,2005,355366,362901,267948,396353,1.94,-0.09,-0.25,-0.06
5514,2005,41949,55361,69760,79732,-0.63,-0.34,0.3,0.51
5515,2005,220346,368782,304838,425869,-0.22,0.54,0.42,0.44
5516,2005,265376,237270,367686,539561,6.32,4,1.76,0.82
5519,2005,182455,175754,314620,688514,-0.08,-0.26,0.18,0.3
5520,2005,202680,223278,231732,266455,0.01,-0.07,0.21,0.28
5521,2005,485263,384740,347787,787720,0.36,-0.39,-0.24,1.04
5522,2005,608459,952851,793127,2695016,-0.44,0.43,0.34,-0.38
5523,2005,19510,27028,72282,196041,-0.74,-0.5,9.45,0.31
5525,2005,113970,25089,17956,810575,0.48,-0.72,-0.88,0.17
5529,2005,0,9215,160751,38410,-1,-0.84,0.46,-0.22
5530,2005,25397,261161,111195,256355,2.12,56.18,-0.5,-0.05
5531,2005,119262,131921,11531,1112361,3455.87,-1143.17,-0.75,0.05
5532,2005,122194,138321,241356,205375,0.03,-0.53,0.59,0.44
5533,2005,24584,559397,117572,195917,-0.92,7.53,-0.67,0.77
5534,2005,397952,206145,267645,345732,1.43,-0.48,0.42,0.35
5601,2005,6209,6921,6853,7023,0.02,0.11,0.11,0.05
5603,2005,279690,269645,217094,225028,0.31,0.02,-0.11,-0.05
5604,2005,244376,232827,234398,243774,0.2,0.16,0.12,0
